job_id,title,company,city,posted_date,job_type,source,description
KAGGLE_00707,Hardware Design Verification Engineer,"SiMa.ai, MLSoC - Bangalore India",Bangalore,2022-07-20,,kaggle_2022,"Initially focused on computer vision, SiMa.ai's software-first approach simplifies ML integration and supports the broadest set of capabilities through a…"
KAGGLE_00708,Computer Vision Engineer,XenonStack,Chandigarh,2022-06-26,,kaggle_2022,"You will implement a complex sensor network system/algorithm in computer vision and related disciplines in this role.,Debugging with no additional support."
KAGGLE_00709,Technical Support - International Voice Process,HP Inc,Bangalore,2022-07-22,,kaggle_2022,"Manage a high volume of inbound and outbound customer phone calls, emails, chats, and orders.,Ability to troubleshoot and fix Hardware/ Networking/OS related…"
KAGGLE_00710,Intern (Technical-Engineering),Synopsys,Bangalore,2022-06-26,,kaggle_2022,We are looking for a QA Engineering Intern to write and execute test plans for the Synopsys Software Integrity Group line of products.
KAGGLE_00711,System Administrator,Sankey Solutions,Thane,2022-07-21,,kaggle_2022,"Solving high-level business problems of the clients using advanced software and methods.,Install and configure software and hardware."
KAGGLE_00712,Web Security Researcher,Trellix,Bangalore,,,kaggle_2022,You will be expected to learn the ins-and-outs of our URL research and response procedures and create content for TrustedSource and other products.
KAGGLE_00713,Support Engineer,data.ai,Delhi,2022-06-26,,kaggle_2022,"Acknowledge and accept cases raised by the Customers, and provide meaningful first response within a defined Service Level Agreement time frame."
KAGGLE_00714,Computer Vision Engineer,Rucha Yantra,Aurangabad,2022-06-26,,kaggle_2022,"Experience or familiarity in algorithms in vision problems.,Develop and evaluate state-of-the-art computer vision algorithms for real-time control of robots and…"
KAGGLE_00715,Backend software engineer Junior India,Veridic Solutions,India,2022-07-18,,kaggle_2022,"Work with engineers, product managers and senior leadership to turn our product and technical vision into a tangible roadmap every month."
KAGGLE_00716,Full Stack Developer,Avidbots,Hyderabad,2022-06-26,,kaggle_2022,"You will contribute to bring value to the Command Center, our cloud platform where our users can manage robots remotely and visualize reports."
KAGGLE_00717,PHP Developer,VisionIAS | Ajayvision Education Private Limited,Delhi,2022-06-26,,kaggle_2022,"In this light, we provide unique learning experiences through our web-based platforms, computer and mobile applications enabled with Artificial intelligence and…"
KAGGLE_00718,Machine Learning Engineer,Impetus Technologies,Gurgaon,2022-07-21,,kaggle_2022,"Machine Learning model development engineers with Natural Language Processing(NLP) and Computer Vision, python programming, deep learning skills."
KAGGLE_00719,Technical Expert: Deep Learning & Computer Vision,Siemens,Bangalore,2022-06-28,,kaggle_2022,"Minimum 6 years of experience working on Image processing, Computer vision and Video Analytics problems with a clear understanding and ability to implement…"
KAGGLE_00720,Software Engineer (5065),Allscripts Asia,Bangalore,,,kaggle_2022,"BS/MS in computer science.,With the largest community of clients in healthcare, Allscripts is able to deliver an integrated platform of clinical, financial,…"
KAGGLE_00721,Software Engineer – Backend,PayU,Gurgaon,2022-06-26,,kaggle_2022,"Strong computer science fundamentals in data structures, algorithms, problem solving and complexity analysis.,You will be getting in on the ground floor of what…"
KAGGLE_00722,Data Specialist,Harris Computer Systems,Remote,2022-07-02,,kaggle_2022,"10-key proficiency of 10000 kspm on computer numeric keypad.,The Data Entry Clerk is responsible for accurate processing and input of patient and insurance…"
KAGGLE_00723,Data Intelligence SDM,Robert Bosch,Bangalore,2022-07-25,,kaggle_2022,Manages the data science teams and oversees all activities ensuring alignment with departmental and business-wide vision and strategies.
KAGGLE_00724,IT Project Co-ordinator,BizBox Publishing,Remote,2022-06-26,,kaggle_2022,"Experience using computers for a variety of tasks.,Best in class Leave Policy.,Bizbox clients make up a variety of market leaders in the following areas: Small …"
KAGGLE_00725,Technical Associate - IT,Emeritus,Mumbai,2022-07-08,,kaggle_2022,"Walk customers through installing applications and computer peripherals.,Provide tier 2 technical support in a global 24*7 environment."
KAGGLE_00726,Python Developer,Infiyoda Solutions Pvt Ltd,Hyderabad,2022-07-22,,kaggle_2022,"Writing reusable, testable, and efficient code.,Design and implementation of low-latency, high-availability, and performant applications."
KAGGLE_00727,Computer Vision Data Scientist,iTech India,Chennai,2022-06-26,,kaggle_2022,"Experience in building datasets for computer vision tasks.,Worked in the preparation of production level deep learning models for computer vision solutions."
KAGGLE_00728,Data Engineer 1,JLL,Bangalore,2022-07-13,,kaggle_2022,"JLL/Technologies Centre of Expertise (JLLT CoE) (Bangalore).,This is an individual contributor role that is responsible for designing and developing of data…"
KAGGLE_00729,Support Engineer,Robro Systems Pvt. Ltd.,Indore,2022-07-22,,kaggle_2022,"Mechanical Assembly (as per the assembly Document).,Panel Building Wiring (Cable Preparing).,Kiara Flashing (Using the Document)."
KAGGLE_00730,AI - Embedded Deep Learning/Computer Vision,Ignitarium Technology Solutions,India,2022-06-26,,kaggle_2022,"Hands on with OpenCV, TensorFlow, Caffe, CUDA, OpenCL, OpenGL.,Hands-on experience with internals of networks (CNN/, RNN,/ DNN, /BNN,/LSTM, SSD etc)."
KAGGLE_00731,Software Engineer – C++ & Machine Vision,cybernetyx,Bangalore,2022-06-26,,kaggle_2022,"Applying algorithms and core computer science concepts to real world systems.,Design, develop, modify, and test software needed for Cybernetyx's human-computer…"
KAGGLE_00732,Technical Support,Live Connections,Hyderabad,,,kaggle_2022,"Should have basic knowledge about computer software and hardware.,Skills: Exp into Desktop support, dealing with Software and hardware issues, outlook issues,…"
KAGGLE_00733,COMPUTER VISION / ML PROFESSIONALS,Constems-AI,Noida,2022-06-26,,kaggle_2022,"Hands on experience in either machine learning, computer vision or deep learning.,This will initially be a contractual appointment for the period of 6 months –…"
KAGGLE_00734,Technical Analyst,UBS,Pune,2022-07-20,,kaggle_2022,"Execute against product vision and commitments in an Agile environment.,Perform large scale data & systems analysis, and design technology solutions that will…"
KAGGLE_00735,Technical Writer,Altair Engineering,Remote,2022-07-22,,kaggle_2022,"Training in additional skill areas such as localization, information architecture, publishing, minimalism, usability testing, data analytics, and/or computer…"
KAGGLE_00736,Urgent | Requirement for Mechanical Design Manager,Engineering manpower placement,Noida,2022-07-23,,kaggle_2022,"Contribute to the creation and implementation of best practice engineering vision, strategy, policies, processes and procedures to aid and improve operational…"
KAGGLE_00737,Intern,National Instruments,Bangalore,2022-06-26,,kaggle_2022,"The Software Engineer Intern position is a challenging role within NI, requiring daily interaction with NI Engineering Teams."
KAGGLE_00738,Data Science - Technical Lead,Paytm,Bangalore,2022-07-21,,kaggle_2022,"Experience with deep learning applied to areas such as NLP and computer vision.,Paytm is India’s leading digital payments and financial services company, which…"
KAGGLE_00739,Research SDE,Microsoft,Bangalore,2022-07-08,,kaggle_2022,"We are looking for an engineer with a passion to improve the state of the art.,The work involves solving low-level systems problems such as GPU state and memory…"
KAGGLE_00740,"Senior Software Engineer,backend developer",optimhire,Remote,2022-07-18,,kaggle_2022,"Health coverage including medical, dental, vision and option for HSA or FSA.,We rely heavily on AWS using Kinesis streams a variety of big data technologies…"
KAGGLE_00741,Service Desk Supervisor,Unisys,Bangalore,,,kaggle_2022,"Supervising employees who obtain information from services requester, log information into proper call management system and provide information relevant to the…"
KAGGLE_00742,ReactJS Developer,Logiciel Solutions Private Limited,Remote,2022-07-23,,kaggle_2022,"Highly acquainted with ReactJS JavaScript library.,Experience with popular React.js workflows (such as Flux or Redux).,Business Hours Working Days –Shift*."
KAGGLE_00743,Technical Writer,InSync Tech-Fin Solutions Ltd.,Kolkata,2022-06-26,,kaggle_2022,"As an ideal candidate, you have proven experience in a highly technical field, such as software development, computer science, or engineering."
KAGGLE_00744,Aveva / Assai - DW and DMDC | 7 Yrs+ | Bangalore,Techstar IT Services,Bangalore,2022-07-08,,kaggle_2022,"Secondary Skill:Data visualization - Knowledge.,Experience required 5-7 Years would be an ideal choice anything above this would be really preferred."
KAGGLE_00745,SDE2/SDE3 (Backend Developer),Telus,Bangalore,2022-07-12,,kaggle_2022,"Good grasp of fundamentals of computer science and web development.,We’ve built a truly industry agnostic platform to support growing needs of our customers."
KAGGLE_00746,"Senior Engineer - AI NLP, Vision",Harman International,Bangalore,2022-07-23,,kaggle_2022,"Knowledge of various AI/ML Techniques related to NLP, Audio Processing & Computer vision.,Appx 4-6 years of experience in automotive domain with good exposure…"
KAGGLE_00747,Sr. Engineer - Design & Development,Pioneer Machine & Automation Pvt Ltd,Ghaziabad,2022-07-22,,kaggle_2022,"Contribute to the creation and implementation of best practice engineering vision, strategy,.,Responsible to handle Designing systems, processes, methodologies…"
KAGGLE_00748,Virtual Wellness Advocate,Restore Hyper Wellness of Columbus,Remote,2022-07-26,,kaggle_2022,"You're technically savvy and computer platforms / lead generation software doesn't scare you.,Greeting new clients virtually and assisting them with their…"
KAGGLE_00749,Quality Analyst (Remote),SuperProcure,Kolkata,2022-07-01,,kaggle_2022,"The product brings key stakeholders associated with the planning, dispatch, and delivery of a truckload under a single umbrella."
KAGGLE_00750,Quality Assurance Engineer,GE Digital,Hyderabad,2022-07-23,,kaggle_2022,"Able to understand how team and personal goals/objectives contribute to the organization vision.,Responsible for testing a feature and or a small feature set…"
KAGGLE_00751,Data Engineer,IFLEX,Bangalore,2022-06-26,,kaggle_2022,"You are expected to contribute to the vision, understand our product roadmap, integrate business value andclient experience and contribute to build an…"
KAGGLE_00752,Computer Vision Engineer,Quant AIs,Palghat,2022-06-26,,kaggle_2022,"Working knowledge of training and deploying computer vision models on NVIDIA GPUs.,We use our expertise with the Cloud platforms like Microsoft Azure, along…"
KAGGLE_00753,Customer Service Representative,Eazifunds,Delhi,2022-07-23,,kaggle_2022,"Comfortable using computers, CRM tools and customer service applications.,To do well in this role you need to be able to remain calm when customers are…"
KAGGLE_00754,CT Full Stack Engg,EY,Bangalore,2022-07-22,,kaggle_2022,Excellent strategic skills to develop long-term visions and the ability to translate them into actionable roadmaps that are broadly accepted.
KAGGLE_00755,Junior Engineer - Customer / Technical Support,TouchMagix,Pune,2022-06-26,,kaggle_2022,"Interfacing with various Customers, Customer Support teams, Business Partners, and Customers Globally to address application-related product issues and resolve…"
KAGGLE_00756,Network Admin,amdocs,Pune,,,kaggle_2022,You will find quick solutions to malfunctions while making sure that the designated network equipment and computers stay functional.
KAGGLE_00757,Advanced deep learning developer for computer vision & lidar,MathWorks,Hyderabad,2022-06-26,,kaggle_2022,"Familiarity with MATLAB for image processing/computer vision.,Knowledge about training complex deep learning models for image processing / computer vision."
KAGGLE_00758,"Member of Technical Staff, India",JumpCloud,Bangalore,2022-06-26,,kaggle_2022,"Bachelor and/or Master degree in computer science or IT.,Technology stack, all the way from operating systems internals to SaaS front-end code."
KAGGLE_00759,ML Engineer,EY,Bangalore,2022-07-19,,kaggle_2022,"Building AI solutions would involve the use and creation of AI and ML techniques including but not limited to deep learning, computer vision, natural language."
KAGGLE_00760,Junior Software Engineer,Mantra Softech india Pvt Ltd,Ahmedabad,2022-07-16,,kaggle_2022,".NET developer is to develop, improve, troubleshoot, and maintain computer software applications.,This dream project of like-minded visionaries started in 2006,…"
KAGGLE_00761,Computer Vision Deep Learning Team Manager,Valeo,Chennai,2022-06-26,,kaggle_2022,"Good understanding of fundamental computer vision algorithms and approaches.,Strive to improve competencies in the field of automotive vision based ADAS,…"
KAGGLE_00762,Android Application Developer,Yogpath wellness Private LImited,Delhi,2022-07-25,,kaggle_2022,"Must be B-tech / m-tech / MCA / BCA or diploma holder in computer science and able to develop complete app for the market.,AI Tooling for automation of System."
KAGGLE_00763,Front End Developer II,Codefree.io,Noida,2022-07-15,,kaggle_2022,"Degree in computer science or related field.,A *Front End Developer/ JavaScript Developer* with a keen eye for design and development using Front End Frameworks…"
KAGGLE_00764,Senior Java Software Engineer,BlueOptima,Bangalore,2022-07-25,,kaggle_2022,BlueOptima’s vision is to become the global reference for the optimisation of the performance of Software Engineers across all industries.
KAGGLE_00765,Assistant Manager-Data visualizer,Deloitte,Hyderabad,2022-06-28,,kaggle_2022,"2 to 5 years industry experience with a bachelor’s in computer science or related field.,Our vision is to create a leadership culture focused on the development…"
KAGGLE_00766,Software Development Engineer – Altair Inspire,Altair Engineering,Bangalore,2022-07-22,,kaggle_2022,"Our vision is to transform customer decision making with data analytics, simulation, and high-performance computing.,At Altair, your curiosity matters."
KAGGLE_00767,Technical and Content Writer,Bosch Group,Bangalore,2022-07-16,,kaggle_2022,"It will also provide you with the opportunity to establish effective communication programmes that promote and protect BGSW’s vision, strategy, values, and…"
KAGGLE_00768,Software Engineer,GE Digital,Hyderabad,2022-07-22,,kaggle_2022,"Learns organization vision statement and decision making framework.,Learns organization vision statement and decision making framework.,In this role, you will:"
KAGGLE_00769,Quality Engineer,Barclays,Pune,2022-07-21,,kaggle_2022,"We aim to foster a culture where individuals of all backgrounds feel confident in bringing their whole selves to work, feel included and their talents are…"
KAGGLE_00770,Automation Test Engineer,amdocs,Gurgaon,,,kaggle_2022,"We offer a wide range of stellar benefits including health, dental, vision, and life insurance as well as paid time off, sick time, and parental leave!"
KAGGLE_00771,Cyber Security Risk and Compliance- Analyst/Senior Analyst,Deloitte,Bangalore,2022-06-26,,kaggle_2022,"Our vision is to create a leadership culture focused on the development and well-being of our people.,Bachelor’s degree in computer science or equivalent…"
KAGGLE_00772,Senior Analyst Customer Applications Support,SITA,India,2022-07-08,,kaggle_2022,"We design, build, and support technology solutions all with one vision to create easy air travel every step of the way.,Basic understanding of C# and ."
KAGGLE_00773,System Testing - LTE eNodeB,Mavenir,Bangalore,2022-06-26,,kaggle_2022,"Bachelor/ Master’s degree in computer science, electrical engineering is required.,Mavenir is building the future of networks and pioneering advanced technology…"
KAGGLE_00774,Automation Testing with HP QTP and UFT,Saraca Solutions,Bangalore,2022-06-26,,kaggle_2022,"Bachelors/Master’s degree (B.E/B.Tech/MCA/M.Tech) in computer science, computer engineering, software engineering, or equivalent."
KAGGLE_00775,Security and Controls Administrator,The Coca-Cola Company,Bangalore,2022-06-26,,kaggle_2022,"A bachelor’s in computer science, Information Technology or a related field of study is preferred.,D365 Security and Controls Administrator will be responsible…"
KAGGLE_00776,Technical Program Manager,Plume,Bangalore,2022-06-26,,kaggle_2022,"At Plume, we believe that technology isn't about moving faster, it's about making life's moments better.,Which is why we've built the world's first, and only,…"
KAGGLE_00777,Talent Acquisition Manager,VisionIAS | Ajayvision Education Private Limited,Delhi,2022-07-14,,kaggle_2022,"In this light, we provide unique learning experiences through our web-based platforms, computer and mobile applications enabled with Artificial intelligence and…"
KAGGLE_00778,Data Operations Associate,Consilio LLC,Bangalore,2022-06-26,,kaggle_2022,Associate - Data Operations' role at Consilio requires deep understanding of file structures and forensic images to ingest electronic data into our proprietary…
KAGGLE_00779,Technical Program Manager,Plume,Bangalore,2022-06-26,,kaggle_2022,Plume develops and deploys cloud-based control planes with scale to manage 10s of millions of customer homes through some of the world's largest ISPs.
KAGGLE_00780,Talent Acquisition Manager,VisionIAS | Ajayvision Education Private Limited,Delhi,2022-07-14,,kaggle_2022,"In this light, we provide unique learning experiences through our web-based platforms, computer and mobile applications enabled with Artificial intelligence and…"
KAGGLE_00781,Data Operations Associate,Consilio LLC,Bangalore,2022-06-26,,kaggle_2022,Associate - Data Operations' role at Consilio requires deep understanding of file structures and forensic images to ingest electronic data into our proprietary…
KAGGLE_00782,Software Engineer II,HERE Technologies,Mumbai,2022-07-23,,kaggle_2022,"You will work on projects focused on delivery of real-time traffic and will participate in all stages of software development including refining product vision,…"
KAGGLE_00783,Software Engineer,Microsoft,Hyderabad,2022-06-27,,kaggle_2022,"CSCP is responsible for strategic sourcing, customer demand forecasting, capacity planning and management, supply chain planning and execution, capacity…"
KAGGLE_00784,Image Processing Engineer,Optimized Electrotech Pvt Ltd,Bangalore,2022-07-22,,kaggle_2022,"Competency in developing semantic analysis schemes for images through image interpretation, object tracking, object detection, computer vision related…"
KAGGLE_00785,Sales Head,PropertyXpo Services Pvt.Ltd,Gurgaon,2022-07-25,,kaggle_2022,"Communicate and embody the company vision and values.,The Associate Vice President & Sales Head - Real Estate Portfolio Management, It a team management role…"
KAGGLE_00786,Marketing Executive,Videoverse,Mumbai,2022-07-14,,kaggle_2022,"Familiarity with marketing computer software and social media platforms.,Role – Marketing Executive (On-site)*.,Assisting with daily administrative duties."
KAGGLE_00787,Social Media Executive,RailMitra,Patna,2022-06-26,,kaggle_2022,"Excellent writing and computer skills.,We are looking for a Social Media Marketing Executive to help strengthen our brands' & accounts' Social presence."
KAGGLE_00788,Senior Machine Learning Engineer (Computer Vision),Atai labs,Hyderabad,2022-06-26,,kaggle_2022,"Responsible for designing and building production class deep learning models applied to computer vision problems.,Guide and mentor junior engineers on the team."
KAGGLE_00789,Systems Test Engineer,Philips,Bangalore,2022-07-09,,kaggle_2022,"Lead software and system testing activities.,Create test plans and test strategies for multiple concurrent projects.,Interface with cross functional teams."
KAGGLE_00790,Game Artist (Junior/Mid/ Experienced),BigDay Studio Pvt Ltd,Noida,,,kaggle_2022,"Work closely with the lead artist understand the overall game vision and quality goals.,Work closely with concept artists, the lead artist and the content…"
KAGGLE_00791,Senior Front-End Engineer,BlueOptima,Bangalore,2022-07-26,,kaggle_2022,"Great chance to get a taste of other domains as well working together with BE and UX teams.,The person would be leading a team of FE engineers in India which…"
KAGGLE_00792,Data Scientist,Testbook,Mumbai,2022-07-07,,kaggle_2022,"You train under the best mentors and become an expert in your field in your own right.,Now is the time to join the force."
KAGGLE_00793,Orcas -C#,Aptiv,Bangalore,2022-07-13,,kaggle_2022,"Camera-based computer vision systems.,We are setting up a dream team that will jointly develop and maintain vehicle data logging and visualization tool, which…"
KAGGLE_00794,Technical Staff – EMS Team – IN-4,Altiostar,Bangalore,2022-06-26,,kaggle_2022,Our objective is to provide mobile network operators with the equipment required to deploy and expand their 4G/5G networks quickly and efficiently in the most…
KAGGLE_00795,Orcas -C#,Aptiv,Bangalore,2022-07-13,,kaggle_2022,"Camera-based computer vision systems.,We are setting up a dream team that will jointly develop and maintain vehicle data logging and visualization tool, which…"
KAGGLE_00796,Java Developer,Oracle,Bangalore,2022-07-16,,kaggle_2022,"Junior consulting position for those who are continuing to develop their expertise.,Receives general instruction on routine work and detailed instruction on new…"
KAGGLE_00797,Junior Frontend Developer,New Vision Group Holding P. Ltd,Pune,2022-07-22,,kaggle_2022,"Build 2D and 3D applications using fabric.js, webgl/three.js, and React.js.,Develop technical specifications and requirements.,Total work: 3 years (Preferred)."
KAGGLE_00798,Website Development Lead,InnoServ Digital,Pune,2022-07-23,,kaggle_2022,"Understanding company vision and strategy.,This role will be overseeing a project from conception to implementation, client coordination, managing the needs…"
KAGGLE_00799,IT Application Developer,Lenovo India Private Limited,Bangalore,2022-06-26,,kaggle_2022,"Bachelor's Degree (degree in information systems technology or computer information system management preferred).,Popular database knowledge is required."
KAGGLE_00800,Operation Engineer-12,Mavenir,Bangalore,2022-07-23,,kaggle_2022,"Specializes in providing assistance to field engineers, technicians, and product support in diagnosing, troubleshooting, repairing and debugging complex systems…"
KAGGLE_00801,C# developer,Siemens,Bangalore,2022-07-01,,kaggle_2022,Interact with customers and other team members to build and verify the solutions via the requirements and technical specifications.
KAGGLE_00802,Computer Science Teacher,Pi Jam Foundation,Bangalore,2022-07-21,,kaggle_2022,"Be an intellectually curious and responsive team contributor, delivering and receiving feedback regularly, and eager to learn and stay up to date on computer…"
KAGGLE_00803,Business Technical Analyst,Kiash Soluitons LLP,Hyderabad,2022-07-07,,kaggle_2022,"Identify the main vision and objectives of the application to be developed.,Reviews, analyzes, and creates detailed documentation of business systems and user…"
KAGGLE_00804,Developer II - Software Engineering,UST Global,Hyderabad,2022-07-15,,kaggle_2022,"Gather and drive stakeholder requirements and product vision through the planning, analysis, development, and testing phases.,Create and conduct unit testing."
KAGGLE_00805,Cinematographer,TheBroThing,Faridabad,,,kaggle_2022,"You need a computer to edit on, ideally a laptop because we travel sometimes.,Edit videos, make them engaging with sound effects, additional B-roll, music, and…"
KAGGLE_00806,Computer Operator,VCART Vehicles Private Limited,Raipur,2022-07-09,,kaggle_2022,"Min 1 year as a computer operator/assistant.,The main objective as Computer Operator/Assistant would be to manage computer related works, call/followup with the…"
KAGGLE_00807,Computer Hardware & Networking Executive,Kalparatu Multiplier,Bhopal,2022-07-12,,kaggle_2022,"Providing support for software, hardware, Network and Server for an organizations employees.,Providing all configuration settings in thin client user."
KAGGLE_00808,REF133606Y_EXP3DMLFT_Application Development for Data servic...,Robert Bosch,Bangalore,2022-06-29,,kaggle_2022,"Exposure to computer vision, machine learning & deep learning(preferred but not mandatory).,Strong skills in python coding (mandatory)."
KAGGLE_00809,AR/VR Developer,Asista Software Solutions Private Limited,Chennai,2022-07-19,,kaggle_2022,"1-5 years of experience in developing AR/VR, Computer vision applications.,Follow adopted design/development methodologies, patterns, and toolsets."
KAGGLE_00810,Machine Learning Developer,Tech Opportunity,Mumbai,2022-07-25,,kaggle_2022,"Skills - Open CV, Deep Learning, Object detection and recognition, computer vision.,Andheri, Mumbai, Maharashtra: Reliably commute or planning to relocate…"
KAGGLE_00811,Help Desk Support – Level 2,ACE IT Solutions,Chandigarh,2022-06-30,,kaggle_2022,"Providing support for computers, peripherals, and user related questions.,These duties include configuration, installations, and troubleshooting software and…"
KAGGLE_00812,IT Recruiter,E - Hireo,Bangalore,2022-07-20,,kaggle_2022,"Source, screen and headhunt talents through various job portals, social media, and employee referrals.,Identifying candidates with right skills to match the…"
KAGGLE_00813,CSCE Automation Systems Architect,Intel,Remote,2022-06-26,,kaggle_2022,CS creates an environment where employees can prosper while creating the innovative technologies that make amazing possible.
KAGGLE_00814,Artificial Intelligence and Computer Vision Specialist,JSR Dynamics,Nagpur,2022-06-26,,kaggle_2022,"Strong grasp over concepts in computer vision.,Artificial Intelligence and Computer Vision Specialist:,Implementing Computer Vision algorithms for automatic…"
KAGGLE_00815,QA Automation Engineer,ZADARA STORAGE,Bangalore,2022-07-22,,kaggle_2022,"Bachelor’s degree in computer science or equivalent.,You will be a part of our Automation Team and focus on developing the automation infrastructure and tests…"
KAGGLE_00816,Data and Quality Analyst,BCD Travel Corporate,Bangalore,2022-07-24,,kaggle_2022,"§ Requires clarity of near vision.,College degree, preferably in the computer related field, or equivalent technical work experience."
KAGGLE_00817,Lead - Digital,Pehlay Akshar Foundation,Mumbai,,,kaggle_2022,"Define the product vision, scope and translating the product vision in user-friendly application.,Governments to implement programs that change the way students…"
KAGGLE_00818,Software Development Engineer II,Philips,Bangalore,2022-07-23,,kaggle_2022,"Own the detailed design of the system.,Comfortable in design, implementation, testing, and documentation.,Ensure quality by writing developer level tests (unit,…"
KAGGLE_00819,Strategy Officer,Bosch Group,Bangalore,2022-07-25,,kaggle_2022,"Portfolio management, evolving go to market strategy execution, business model evolution, business development including strategic alliances, channel partners …"
KAGGLE_00820,Computer Vison Engineer,i2V Systems,Gurgaon,2022-06-26,,kaggle_2022,"Deploying computer vision solutions on scale.,You will be responsible for development and optimization of various computer vision solutions which solve customer…"
KAGGLE_00821,Data Scientists,DeepTek Medical Imaging,Pune,2022-06-26,,kaggle_2022,Your responsibilities will include the development and evaluation of neural network models for computer vision and medical imaging tasks based on state-of-art…
KAGGLE_00822,IT Specialist,BizBox Publishing,Remote,2022-06-26,,kaggle_2022,"Software is everything running on the cloud or on a computer or mobile device.,Best in class Leave Policy.,Bizbox clients make up a variety of market leaders in…"
KAGGLE_00823,Machine Learning Engineer,Oracle,Bangalore,2022-07-12,,kaggle_2022,"Good understanding of OpenCV and related computer vision libraries.,Design, develop, troubleshoot and debug software programs for databases, applications, tools…"
KAGGLE_00824,Consultant - Automation Testing with Selenium & C#,Deloitte,Bangalore,2022-07-15,,kaggle_2022,"Since then, nearly all of the Deloitte Tax LLP (“Deloitte Tax”) U.S. service lines and regions have obtained support through Deloitte Tax in India."
KAGGLE_00825,Staff Engineer - Moj,sharechat,Bangalore,2022-07-20,,kaggle_2022,"Establishing technology vision and best practices for the team, demonstrating how to solve deeply complex technical challenges and helping communicate that…"
KAGGLE_00826,Apprentice Engineer,ASM Assembly Systems India Pvt Ltd,Bangalore,2022-07-23,,kaggle_2022,"Siplace and DEK Technician/Engineer Under*.,ASM Assembly systems India Pvt Ltd*.,Any related NSQF approved QP/Course/NOS and code*.,B.E with 9 years +."
KAGGLE_00827,HR Executive,Academia Solutions,Kolkata,2022-07-26,,kaggle_2022,"Must be a basic tech savvy person and comfortable with computer usage.,Responsible for understanding the business goals and vision of the company."
KAGGLE_00828,Clinical Data Lead,ICON - APAC,Bangalore,2022-07-20,,kaggle_2022,"The role: • As a member of staff, the employee is encouraged to accept and supply to our culture of process improvement with a focus on streamlining our…"
KAGGLE_00829,Data Analyst,PayU,Mumbai,2022-06-26,,kaggle_2022,"We are looking for a Data Analyst.,PayU Finance operates under two brands - LazyPay and PaySense with a focus on Buy now Pay later and personal loan products.."
KAGGLE_00830,NOC Engineer,Consilio LLC,Bangalore,2022-06-26,,kaggle_2022,"They also ensure smooth functioning of the network for business needs and keeps the downtime to a negligible level.,Good Understanding of Incident Management."
KAGGLE_00831,Fullstack Developer,Altair Engineering,Bangalore,2022-07-22,,kaggle_2022,"You will be part of an international, cross-functional, team that is responsible for the complete software life cycle of the Altair Panopticon product line."
KAGGLE_00832,Coordinator,Digitals India Secruity Products Pvt. Ltd,Lucknow,2022-07-24,,kaggle_2022,"Proficient in computer skills using word processing and spreadsheet programs.,Ability to communicate effectively using speaking, hearing, writing, and vision…"
KAGGLE_00833,MLOps Engineer (Permanent WFH),Master Mind Consultancy,Remote,2022-07-13,,kaggle_2022,Fast-track AI development and deployment related to computer vision and natural language Solutions processing by leveraging our proprietary platforms/frameworks…
KAGGLE_00834,Staff Software Engineer (Backend),| Hwy Haul,Remote,2022-06-26,,kaggle_2022,"Excellent medical, dental and vision benefits.,We are looking for someone who designs and develops technology to serve business and technology objectives,…"
KAGGLE_00835,Developer Associate_JAVA | 0-3 yrs | Bangalore,SAP,Bangalore,2022-07-18,,kaggle_2022,SAP Globalization Services broadens SAP’s global footprint by enabling businesses to run efficiently with the vision of empowering them with ‘Local compliance’…
KAGGLE_00836,Software Engineer .NET (Pune/Remote),MINDBODY,Pune,,,kaggle_2022,"You will need dexterity of hands and fingers to operate a computer keyboard.,Software Engineering team works in the MINDBODY software development life cycle,…"
KAGGLE_00837,Business Analyst-IT,Make Visions Outsourcing Pvt Ltd,Gurgaon,2022-07-22,,kaggle_2022,"Business Analyst (Salary - 8 - 10 Lacs per annum)* Our business analysts are the drivers behind our continued growth and success.,Working knowledge of API’s."
KAGGLE_00838,Senior Software Engineer .NET (Pune/Remote),MINDBODY,Pune,,,kaggle_2022,"You will need dexterity of hands and fingers to operate a computer keyboard.,Software Engineering team works in the MINDBODY software development life cycle,…"
KAGGLE_00839,Senior Data Analyst - Data Engineering/Analytics,Exusia,Bangalore,2022-07-22,,kaggle_2022,"Data experience working with complex large datasets / big data performing data analysis, data profiling, data mapping and data modeling is required."
KAGGLE_00840,Data Analyst,Osmipro,Bangalore,2022-07-23,,kaggle_2022,"Acquire data from primary or secondary data sources and maintain databases/data systems.,Acquiring data from primary or secondary data sources and maintaining…"
KAGGLE_00841,Senior Data Analyst,AdTech Holding,Bangalore,2022-07-21,,kaggle_2022,"You know Python - you can get and process data, conduct analytics in Jupyter and visualise results using popular libraries;,Basic knowledge of Airflow DAG;"
KAGGLE_00842,Data Management Analyst,Wells Fargo,Telangana+1 location,,,kaggle_2022,"Experience in Data Management concepts including data governance, data domains, data lineage, metadata and/or data quality."
KAGGLE_00843,Senior Data Management Analyst,Wells Fargo,Bangalore,2022-07-15,,kaggle_2022,"4+ years of data management experience in one or more of the following functional areas: master, reference data, technology strategy, business technology…"
KAGGLE_00844,Data Analyst,SuperK,Bangalore,2022-07-21,,kaggle_2022,"Acquire data from primary or secondary data sources and maintain databases/data systems.,Providing technical expertise on data storage structures, data mining,…"
